timestamp,x,y,z,roll,pitch,yaw,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd,target_x,target_y,target_z,target_yaw,pos_error,yaw_error
0.020000,1.381121,1.510957,1.973519,0.041255,-0.012572,0.001035,0.689627,0.564335,0.049578,-0.001675,2.000000,2.000000,2.000000,0.000000,0.789224,0.001035
0.020000,1.380386,1.510295,1.974962,0.030352,-0.005694,0.001128,0.737349,0.591133,0.033171,-0.001254,2.000000,2.000000,2.000000,0.000000,0.790164,0.001128
0.020000,1.379271,1.509776,1.976694,0.024336,0.000982,0.001165,0.758975,0.583903,0.022679,-0.001021,2.000000,2.000000,2.000000,0.000000,0.791307,0.001165
0.020000,1.378245,1.509903,1.977610,0.019234,0.007557,0.001189,0.755274,0.549076,0.040242,-0.000987,2.000000,2.000000,2.000000,0.000000,0.792007,0.001189
0.020000,1.377768,1.511146,1.978199,0.012715,0.013905,0.001167,0.726212,0.487907,0.046814,-0.000757,2.000000,2.000000,2.000000,0.000000,0.791597,0.001167
0.020000,1.378291,1.513983,1.979164,0.008171,0.020042,0.001143,0.671860,0.399251,0.035823,-0.000748,2.000000,2.000000,2.000000,0.000000,0.789410,0.001143
0.020000,1.380234,1.518840,1.980254,0.007702,0.027414,0.001462,0.593427,0.285453,0.030582,-0.002626,2.000000,2.000000,2.000000,0.000000,0.784866,0.001462
0.020000,1.384098,1.526216,1.981358,0.007738,0.031835,0.001108,0.485865,0.142570,0.027950,0.000840,2.000000,2.000000,2.000000,0.000000,0.777274,0.001108
0.020000,1.390296,1.536584,1.982471,0.009739,0.033882,0.001181,0.353620,-0.029276,0.025386,-0.001274,2.000000,2.000000,2.000000,0.000000,0.766029,0.001181
0.020000,1.399031,1.550011,1.983564,0.014701,0.034437,0.001086,0.207756,-0.207842,0.023608,-0.000409,2.000000,2.000000,2.000000,0.000000,0.750949,0.001086
0.020000,1.410197,1.565988,1.984596,0.021344,0.032910,0.000934,0.064986,-0.361939,0.022926,-0.000042,2.000000,2.000000,2.000000,0.000000,0.732442,0.000934
0.020000,1.423410,1.583547,1.985539,0.027672,0.029356,0.000859,-0.059322,-0.465812,0.023051,-0.000361,2.000000,2.000000,2.000000,0.000000,0.711405,0.000859
0.020000,1.438149,1.601654,1.986403,0.034187,0.024378,0.000616,-0.157097,-0.514771,0.023159,0.000603,2.000000,2.000000,2.000000,0.000000,0.688870,0.000616
0.020000,1.453868,1.619565,1.986925,0.040466,0.017453,0.000386,-0.226691,-0.523735,0.030245,0.000698,2.000000,2.000000,2.000000,0.000000,0.665704,0.000386
0.020000,1.470004,1.636804,1.986902,0.046436,0.008762,0.000048,-0.266426,-0.506413,0.043264,0.001453,2.000000,2.000000,2.000000,0.000000,0.642633,0.000048
0.020000,1.486071,1.652983,1.986994,0.052860,0.002381,-0.000206,-0.279933,-0.467072,0.040356,0.001228,2.000000,2.000000,2.000000,0.000000,0.620252,0.000206
0.020000,1.501676,1.667761,1.987598,0.058084,-0.002607,-0.000392,-0.272038,-0.407927,0.026867,0.001038,2.000000,2.000000,2.000000,0.000000,0.599052,0.000392
0.020000,1.516435,1.680853,1.988526,0.063295,-0.007979,-0.000638,-0.242527,-0.331591,0.017216,0.001501,2.000000,2.000000,2.000000,0.000000,0.579502,0.000638
0.020000,1.530008,1.692036,1.989066,0.066318,-0.013655,-0.000425,-0.193723,-0.241190,0.025333,-0.000850,2.000000,2.000000,2.000000,0.000000,0.562009,0.000425
0.020000,1.542097,1.701158,1.989482,0.067643,-0.017583,-0.001227,-0.127051,-0.140475,0.027429,0.004601,2.000000,2.000000,2.000000,0.000000,0.546893,0.001227
0.020000,1.552500,1.708161,1.990148,0.067613,-0.019891,-0.001058,-0.047889,-0.034162,0.020069,-0.000177,2.000000,2.000000,2.000000,0.000000,0.534344,0.001058
0.020000,1.561124,1.713113,1.991001,0.066206,-0.020611,-0.001126,0.038126,0.070661,0.013820,0.001027,2.000000,2.000000,2.000000,0.000000,0.524402,0.001126
0.020000,1.567994,1.716191,1.991757,0.063329,-0.019773,-0.001069,0.124777,0.168037,0.014579,0.000390,2.000000,2.000000,2.000000,0.000000,0.516957,0.001069
0.020000,1.573232,1.717638,1.992388,0.059347,-0.017469,-0.000966,0.206653,0.254126,0.016236,0.000113,2.000000,2.000000,2.000000,0.000000,0.511778,0.000966
0.020000,1.577050,1.717756,1.992956,0.054493,-0.013930,-0.000828,0.278776,0.325393,0.016554,-0.000146,2.000000,2.000000,2.000000,0.000000,0.508526,0.000828
0.020000,1.579753,1.716922,1.993512,0.049195,-0.009521,-0.000661,0.335702,0.377425,0.015709,-0.000397,2.000000,2.000000,2.000000,0.000000,0.506738,0.000661
0.020000,1.581795,1.715656,1.994075,0.043811,-0.004682,-0.000537,0.369011,0.401905,0.014337,-0.000270,2.000000,2.000000,2.000000,0.000000,0.505749,0.000537
0.020000,1.583735,1.714589,1.994659,0.038736,0.000135,-0.000444,0.372387,0.392415,0.012627,-0.000182,2.000000,2.000000,2.000000,0.000000,0.504742,0.000444
0.020000,1.586100,1.714299,1.994881,0.033093,0.004643,-0.000578,0.347037,0.350982,0.020811,0.001003,2.000000,2.000000,2.000000,0.000000,0.502955,0.000578
0.020000,1.589297,1.715240,1.994614,0.029937,0.008135,0.000210,0.299145,0.283634,0.033021,-0.003971,2.000000,2.000000,2.000000,0.000000,0.499794,0.000210
0.020000,1.593559,1.717601,1.994728,0.028616,0.011406,-0.000645,0.237154,0.205037,0.023709,0.004518,2.000000,2.000000,2.000000,0.000000,0.494946,0.000645
0.020000,1.598913,1.721355,1.995237,0.027591,0.013444,0.000125,0.172855,0.126028,0.013215,-0.003820,2.000000,2.000000,2.000000,0.000000,0.488402,0.000125
0.020000,1.605195,1.726354,1.995735,0.027449,0.013961,-0.000063,0.116197,0.053757,0.012432,0.000913,2.000000,2.000000,2.000000,0.000000,0.480387,0.000063
0.020000,1.612179,1.732461,1.995771,0.029369,0.014252,0.000266,0.070894,-0.012360,0.023395,-0.001803,2.000000,2.000000,2.000000,0.000000,0.471169,0.000266
0.020000,1.619723,1.739596,1.995572,0.032651,0.014263,0.000191,0.032694,-0.075314,0.029413,0.000186,2.000000,2.000000,2.000000,0.000000,0.460913,0.000191
0.020000,1.627735,1.747801,1.995244,0.035713,0.012400,0.000464,-0.001171,-0.141650,0.033185,-0.001679,2.000000,2.000000,2.000000,0.000000,0.449676,0.000464
0.020000,1.636099,1.757081,1.994984,0.039401,0.009938,0.000326,-0.029202,-0.209409,0.032098,0.000387,2.000000,2.000000,2.000000,0.000000,0.437560,0.000326
0.020000,1.644703,1.767263,1.995029,0.044297,0.007764,0.000192,-0.051316,-0.268885,0.024717,0.000460,2.000000,2.000000,2.000000,0.000000,0.424767,0.000192
0.020000,1.653410,1.778009,1.995372,0.049280,0.005277,0.000156,-0.066325,-0.310822,0.016906,0.000010,2.000000,2.000000,2.000000,0.000000,0.411614,0.000156
0.020000,1.662063,1.788849,1.995821,0.054044,0.002523,-0.000063,-0.072760,-0.327618,0.013413,0.001046,2.000000,2.000000,2.000000,0.000000,0.398502,0.000063
0.020000,1.670506,1.799224,1.995982,0.058662,-0.000017,0.000140,-0.070681,-0.313921,0.019965,-0.001123,2.000000,2.000000,2.000000,0.000000,0.385867,0.000140
0.020000,1.678617,1.808572,1.995980,0.063307,-0.002850,-0.000307,-0.061483,-0.268898,0.023880,0.002308,2.000000,2.000000,2.000000,0.000000,0.374096,0.000307
0.020000,1.686258,1.816390,1.996060,0.065674,-0.004473,-0.000263,-0.044598,-0.195195,0.021742,-0.000073,2.000000,2.000000,2.000000,0.000000,0.363542,0.000263
0.020000,1.693329,1.822369,1.996273,0.066778,-0.005747,-0.000329,-0.021694,-0.102946,0.018122,0.000502,2.000000,2.000000,2.000000,0.000000,0.354420,0.000329
0.020000,1.699799,1.826502,1.996331,0.065504,-0.008310,-0.000252,0.003586,-0.008327,0.021688,-0.000237,2.000000,2.000000,2.000000,0.000000,0.346751,0.000252
0.020000,1.705686,1.829024,1.996440,0.062480,-0.010658,-0.000712,0.028418,0.075485,0.020263,0.002669,2.000000,2.000000,2.000000,0.000000,0.340392,0.000712
0.020000,1.711055,1.830265,1.996688,0.058796,-0.011965,-0.000503,0.050404,0.142899,0.016419,-0.000681,2.000000,2.000000,2.000000,0.000000,0.335127,0.000503
0.020000,1.715946,1.830587,1.996752,0.054909,-0.012328,-0.000277,0.070753,0.191955,0.020667,-0.000918,2.000000,2.000000,2.000000,0.000000,0.330754,0.000277
0.020000,1.720357,1.830294,1.996370,0.051713,-0.010910,-0.000043,0.091829,0.225218,0.032114,-0.001120,2.000000,2.000000,2.000000,0.000000,0.327129,0.000043
